actor_name,movies,revenues,costs,gross_profit,return,count
Rob Kazinsky,[https://en.wikipedia.org/wiki/Pacific_Rim_(film)],411000000,190000000,15500000,0.081578947,1
Augustus Prew,[https://en.wikipedia.org/wiki/Charlie_St._Cloud_(film)],48190704,44000000,-19904648,-0.452378364,1
Ray Romano,"[https://en.wikipedia.org/wiki/Ice_Age:_Collision_Course, https://en.wikipedia.org/wiki/Ice_Age:_Continental_Drift, https://en.wikipedia.org/wiki/Ice_Age:_Dawn_of_the_Dinosaurs]",2171600000,290000000,795800000,2.744137931,3
James Belushi,[https://en.wikipedia.org/wiki/About_Last_Night_(1986_film)],0,0,0,,1
Vince Colosimo,[https://en.wikipedia.org/wiki/Daybreakers],51400000,20000000,5700000,0.285,1
Shelley Hennig,"[https://en.wikipedia.org/wiki/Ouija_(2014_film), https://en.wikipedia.org/wiki/Unfriended]",167700000,6000000,77850000,12.975,2
Sam Hazeldine,[https://en.wikipedia.org/wiki/Mechanic:_Resurrection],125700000,40000000,22850000,0.57125,1
Dominic Cooper,"[https://en.wikipedia.org/wiki/Abraham_Lincoln:_Vampire_Hunter, https://en.wikipedia.org/wiki/Captain_America:_The_First_Avenger, https://en.wikipedia.org/wiki/Dead_Man_Down, https://en.wikipedia.org/wiki/Dracula_Untold, https://en.wikipedia.org/wiki/Need_for_Speed_(film), https://en.wikipedia.org/wiki/The_Devil%27s_Double, https://en.wikipedia.org/wiki/Warcraft_(film)]",1364000000,583600000,98400000,0.168608636,7
Sheri Moon Zombie,[https://en.wikipedia.org/wiki/The_Lords_of_Salem_(film)],1544989,1500000,-727505.5,-0.485003667,1
Rami Malek,"[https://en.wikipedia.org/wiki/Ain%27t_Them_Bodies_Saints, https://en.wikipedia.org/wiki/Short_Term_12]",2600000,5000000,-3700000,-0.74,2
Tina Majorino,[https://en.wikipedia.org/wiki/Veronica_Mars_(film)],3500000,6000000,-4250000,-0.708333333,1
Hiroyuki Sanada,"[https://en.wikipedia.org/wiki/47_Ronin_(2013_film), https://en.wikipedia.org/wiki/The_Wolverine_(film)]",566600000,295000000,-11700000,-0.039661017,2
Peter Facinelli,"[https://en.wikipedia.org/wiki/New_Moon_(2009_film), https://en.wikipedia.org/wiki/The_Twilight_Saga:_Breaking_Dawn_-_Part_1]",1421900000,177500000,533450000,3.005352113,2
Omar Sy,"[https://en.wikipedia.org/wiki/Inferno_(2016_film), https://en.wikipedia.org/wiki/Jurassic_World]",1890000000,204300000,740700000,3.625550661,2
Jesse Williams,[https://en.wikipedia.org/wiki/The_Cabin_in_the_Woods],66500000,30000000,3250000,0.108333333,1
Yasiin Bey,"[https://en.wikipedia.org/wiki/Can_a_Song_Save_Your_Life%3F, https://en.wikipedia.org/wiki/Life_of_Crime_(film)]",65000000,20000000,12500000,0.625,2
Natasha Lyonne,"[https://en.wikipedia.org/wiki/Girl_Most_Likely, https://en.wikipedia.org/wiki/Hello,_My_Name_Is_Doris]",14700000,1000000,6350000,6.35,2
Brian Dennehy,[https://en.wikipedia.org/wiki/The_Next_Three_Days],67400000,30000000,3700000,0.123333333,1
Bobb'e J. Thompson,[https://en.wikipedia.org/wiki/Cloudy_with_a_Chance_of_Meatballs_(film)],243000000,100000000,21500000,0.215,1
Laura Regan,[https://en.wikipedia.org/wiki/Atlas_Shrugged:_Part_III],851690,5000000,-4574155,-0.914831,1
Jane Lynch,"[https://en.wikipedia.org/wiki/A.C.O.D., https://en.wikipedia.org/wiki/Escape_from_Planet_Earth, https://en.wikipedia.org/wiki/The_Three_Stooges_(2012_film), https://en.wikipedia.org/wiki/Wreck-It_Ralph]",600600000,235000000,65300000,0.27787234,4
Danger Ehren,[https://en.wikipedia.org/wiki/Jackass_3-D],171700000,20000000,65850000,3.2925,1
Sammi Hanratty,[https://en.wikipedia.org/wiki/The_Lost_Medallion:_The_Adventures_of_Billy_Stone],705854,2500000,-2147073,-0.8588292,1
Cedric the Entertainer,"[https://en.wikipedia.org/wiki/A_Haunted_House, https://en.wikipedia.org/wiki/A_Haunted_House_(film), https://en.wikipedia.org/wiki/A_Haunted_House_2, https://en.wikipedia.org/wiki/Barbershop:_The_Next_Cut, https://en.wikipedia.org/wiki/Barbershop_2:_Back_in_Business, https://en.wikipedia.org/wiki/Larry_Crowne, https://en.wikipedia.org/wiki/Madagascar:_Escape_2_Africa, https://en.wikipedia.org/wiki/Madagascar_3:_Europe%27s_Most_Wanted, https://en.wikipedia.org/wiki/Top_Five]",1714100000,396000000,461050000,1.164267677,9
Angela Bassett,"[https://en.wikipedia.org/wiki/Black_Nativity_(film), https://en.wikipedia.org/wiki/Green_Lantern_(film), https://en.wikipedia.org/wiki/Jumping_the_Broom, https://en.wikipedia.org/wiki/London_Has_Fallen, https://en.wikipedia.org/wiki/Olympus_Has_Fallen]",631864795,354100000,-38167602.5,-0.107787638,5
Randy Quaid,[https://en.wikipedia.org/wiki/Independence_Day_(1996_film)],817400000,75000000,333700000,4.449333333,1
James Wolk,"[https://en.wikipedia.org/wiki/For_a_Good_Time,_Call...]",1251749,1300000,-674125.5,-0.518558077,1
Martin Short,"[https://en.wikipedia.org/wiki/Frankenweenie_(2012_film), https://en.wikipedia.org/wiki/Hoodwinked_Too!_Hood_vs._Evil, https://en.wikipedia.org/wiki/Inherent_Vice_(film), https://en.wikipedia.org/wiki/Madagascar_3:_Europe%27s_Most_Wanted]",860060968,234000000,196030484,0.837737111,4
Jaime Winstone,"[https://en.wikipedia.org/wiki/Love,_Rosie_(film)]",0,0,0,,1
Adrien Brody,"[https://en.wikipedia.org/wiki/Detachment_(film), https://en.wikipedia.org/wiki/High_School_(2012_film), https://en.wikipedia.org/wiki/InAPPropriate_Comedy, https://en.wikipedia.org/wiki/Midnight_in_Paris, https://en.wikipedia.org/wiki/Predators_(film), https://en.wikipedia.org/wiki/Splice_(film)]",305339034,97000000,55669517,0.573912546,6
Elaine Stritch,[https://en.wikipedia.org/wiki/ParaNorman],107100000,60000000,-6450000,-0.1075,1
Lea Michele,"[https://en.wikipedia.org/wiki/Glee:_The_3D_Concert_Movie, https://en.wikipedia.org/wiki/New_Year%27s_Eve_(film)]",160700000,65000000,15350000,0.236153846,2
Barry Pepper,"[https://en.wikipedia.org/wiki/Broken_City_(film), https://en.wikipedia.org/wiki/Casino_Jack, https://en.wikipedia.org/wiki/Like_Dandelion_Dust, https://en.wikipedia.org/wiki/Snitch_(film), https://en.wikipedia.org/wiki/The_Lone_Ranger_(2013_film), https://en.wikipedia.org/wiki/True_Grit_(2010_film)]",606200000,325500000,-22400000,-0.068817204,6
Thomas Jefferson Byrd,[https://en.wikipedia.org/wiki/Red_Hook_Summer],0,0,0,,1
Gary Busey,"[https://en.wikipedia.org/wiki/Piranha_3DD, https://en.wikipedia.org/wiki/Point_Break, https://en.wikipedia.org/wiki/Predator_2]",149100000,64000000,10550000,0.16484375,3
Andrea Martin,"[https://en.wikipedia.org/wiki/My_Big_Fat_Greek_Wedding, https://en.wikipedia.org/wiki/My_Big_Fat_Greek_Wedding_2]",457600000,23000000,205800000,8.947826087,2
Dominic Monaghan,[https://en.wikipedia.org/wiki/X-Men_Origins:_Wolverine],373100000,150000000,36550000,0.243666667,1
Chris Sarandon,"[https://en.wikipedia.org/wiki/Fright_Night, https://en.wikipedia.org/wiki/Safe_(2012_film)]",65246186,37000000,-4376907,-0.118294784,2
James Franco,"[https://en.wikipedia.org/wiki/127_Hours, https://en.wikipedia.org/wiki/About_Cherry, https://en.wikipedia.org/wiki/Eat_Pray_Love, https://en.wikipedia.org/wiki/Homefront_(film), https://en.wikipedia.org/wiki/Lovelace_(film), https://en.wikipedia.org/wiki/Oz_the_Great_and_Powerful, https://en.wikipedia.org/wiki/Rise_of_the_Planet_of_the_Apes, https://en.wikipedia.org/wiki/Sausage_Party, https://en.wikipedia.org/wiki/Spring_Breakers, https://en.wikipedia.org/wiki/The_Iceman_(film), https://en.wikipedia.org/wiki/The_Interview, https://en.wikipedia.org/wiki/This_Is_the_End, https://en.wikipedia.org/wiki/True_Story_(film), https://en.wikipedia.org/wiki/Your_Highness]",1626400000,525200000,288000000,0.548362529,14
Daryl Hannah,[https://en.wikipedia.org/wiki/Wall_Street_(1987_film)],43800000,15000000,6900000,0.46,1
Randall Archer,[https://en.wikipedia.org/wiki/The_Collection_(film)],8900000,10000000,-5550000,-0.555,1
Dennis Farina,[https://en.wikipedia.org/wiki/Knucklehead_(film)],0,0,0,,1
Jacques Villeret,[https://en.wikipedia.org/wiki/Le_D%C3%AEner_de_Cons_(film)],65400000,12500000,20200000,1.616,1
Jules Brown,[https://en.wikipedia.org/wiki/Red_Hook_Summer],0,0,0,,1
Don Cheadle,"[https://en.wikipedia.org/wiki/Avengers:_Age_of_Ultron, https://en.wikipedia.org/wiki/Brooklyn%27s_Finest, https://en.wikipedia.org/wiki/Captain_America:_Civil_War, https://en.wikipedia.org/wiki/Flight_(2012_film), https://en.wikipedia.org/wiki/Iron_Man_2, https://en.wikipedia.org/wiki/Iron_Man_3, https://en.wikipedia.org/wiki/Kevin_Hart:_What_Now%3F]",4618700000,1023900000,1285450000,1.255444868,7
Mark Rolston,[https://en.wikipedia.org/wiki/Saw_VI],68200000,11000000,23100000,2.1,1
Cary-Hiroyuki Tagawa,"[https://en.wikipedia.org/wiki/Hachiko:_A_Dog%27s_Story, https://en.wikipedia.org/wiki/Little_Boy_(film)]",64400000,36000000,-3800000,-0.105555556,2
Sanaa Lathan,"[https://en.wikipedia.org/wiki/Now_You_See_Me_2, https://en.wikipedia.org/wiki/Repentance_(2014_film), https://en.wikipedia.org/wiki/The_Best_Man_(1999_film), https://en.wikipedia.org/wiki/The_Best_Man_Holiday, https://en.wikipedia.org/wiki/Wonderful_World_(2009_film)]",441098975,116000000,104549487.5,0.901288685,5
Rajesh Tailang,[https://en.wikipedia.org/wiki/The_Second_Best_Exotic_Marigold_Hotel],86000000,10000000,33000000,3.3,1
Rosie Perez,[https://en.wikipedia.org/wiki/Won%27t_Back_Down_(film)],5400000,19000000,-16300000,-0.857894737,1
Grant Bowler,[https://en.wikipedia.org/wiki/Atlas_Shrugged:_Part_I],4627375,20000000,-17686312.5,-0.884315625,1
Billy Connolly,"[https://en.wikipedia.org/wiki/Brave_(2012_film), https://en.wikipedia.org/wiki/Gulliver%27s_Travels_(2010_film)]",777800000,297000000,91900000,0.309427609,2
Milo Ventimiglia,"[https://en.wikipedia.org/wiki/Killing_Season_(film), https://en.wikipedia.org/wiki/Kiss_of_the_Damned, https://en.wikipedia.org/wiki/Wild_Card_(2015_film)]",76000000,30000000,8000000,0.266666667,3
Sarita Choudhury,[https://en.wikipedia.org/wiki/A_Hologram_for_the_King_(film)],7800000,30000000,-26100000,-0.87,1
Josh Wiggins,"[https://en.wikipedia.org/wiki/Hellion_(film), https://en.wikipedia.org/wiki/Max_(2015_film)]",44000000,20000000,2000000,0.1,2
Emilia Clarke,"[https://en.wikipedia.org/wiki/Me_Before_You_(film), https://en.wikipedia.org/wiki/Terminator_Genisys]",648500000,144900000,179350000,1.237750173,2
Courtney Eaton,"[https://en.wikipedia.org/wiki/Gods_of_Egypt_(film), https://en.wikipedia.org/wiki/Mad_Max:_Fury_Road]",529600000,290000000,-25200000,-0.086896552,2
Robbie Jones,[https://en.wikipedia.org/wiki/Temptation:_Confessions_of_a_Marriage_Counselor],0,0,0,,1
Ashley Judd,"[https://en.wikipedia.org/wiki/Divergent_(film), https://en.wikipedia.org/wiki/Dolphin_Tale, https://en.wikipedia.org/wiki/Dolphin_Tale_2, https://en.wikipedia.org/wiki/Olympus_Has_Fallen, https://en.wikipedia.org/wiki/Tooth_Fairy_(2010_film)]",716100000,276000000,82050000,0.297282609,5
M.C. Gainey,[https://en.wikipedia.org/wiki/Stolen_(2012_film)],17967746,35000000,-26016127,-0.743317914,1
Jenny O'Hara,[https://en.wikipedia.org/wiki/Devil_(2010_film)],63400000,10000000,21700000,2.17,1
Ken Watanabe,"[https://en.wikipedia.org/wiki/Godzilla_(2014_film), https://en.wikipedia.org/wiki/Inception]",1354600000,320000000,357300000,1.1165625,2
Halle Berry,"[https://en.wikipedia.org/wiki/Cloud_Atlas_(film), https://en.wikipedia.org/wiki/Dark_Tide, https://en.wikipedia.org/wiki/Kevin_Hart:_What_Now%3F, https://en.wikipedia.org/wiki/Movie_43, https://en.wikipedia.org/wiki/New_Year%27s_Eve_(film), https://en.wikipedia.org/wiki/The_Call_(2013_film), https://en.wikipedia.org/wiki/X-Men:_Days_of_Future_Past]",1145432274,438400000,134316137,0.30637805,7
Stephen Blackehart,[https://en.wikipedia.org/wiki/Super_(2010_American_film)],422618,2500000,-2288691,-0.9154764,1
Shareeka Epps,[https://en.wikipedia.org/wiki/My_Soul_to_Take],21500000,25000000,-14250000,-0.57,1
Alice Englert,[https://en.wikipedia.org/wiki/Beautiful_Creatures_(2013_film)],60100000,60000000,-29950000,-0.499166667,1
Cloris Leachman,"[https://en.wikipedia.org/wiki/Scary_Movie_4, https://en.wikipedia.org/wiki/The_Croods, https://en.wikipedia.org/wiki/The_Oogieloves_in_the_Big_Balloon_Adventure, https://en.wikipedia.org/wiki/The_Wedding_Ringer]",846400000,218000000,205200000,0.941284404,4
Miles Teller,"[https://en.wikipedia.org/wiki/21_%26_Over_(film), https://en.wikipedia.org/wiki/Divergent_(film), https://en.wikipedia.org/wiki/Rabbit_Hole_(film), https://en.wikipedia.org/wiki/That_Awkward_Moment, https://en.wikipedia.org/wiki/The_Divergent_Series:_Allegiant, https://en.wikipedia.org/wiki/The_Divergent_Series:_Insurgent, https://en.wikipedia.org/wiki/The_Spectacular_Now, https://en.wikipedia.org/wiki/War_Dogs_(2016_film), https://en.wikipedia.org/wiki/Whiplash_(2014_film)]",1001243154,374800000,125821577,0.335703247,9
David Morse,"[https://en.wikipedia.org/wiki/Concussion_(2015_film), https://en.wikipedia.org/wiki/Mother_and_Child_(film), https://en.wikipedia.org/wiki/The_Odd_Life_of_Timothy_Green]",108600000,67000000,-12700000,-0.189552239,3
Tomas Arana,[https://en.wikipedia.org/wiki/Limitless_(film)],161800000,27000000,53900000,1.996296296,1
Nick Eversman,[https://en.wikipedia.org/wiki/The_Duff],43500000,8500000,13250000,1.558823529,1
Samantha Mathis,[https://en.wikipedia.org/wiki/Atlas_Shrugged:_Part_II],3336053,10000000,-8331973.5,-0.83319735,1
America Ferrera,"[https://en.wikipedia.org/wiki/End_of_Watch, https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_(film), https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2, https://en.wikipedia.org/wiki/It%27s_a_Disaster, https://en.wikipedia.org/wiki/Our_Family_Wedding]",1174000000,317000000,270000000,0.851735016,5
Claire Geare,[https://en.wikipedia.org/wiki/No_Escape_(2015_film)],54400000,5000000,22200000,4.44,1
Tracey Ullman,[https://en.wikipedia.org/wiki/Into_the_Woods_(film)],213100000,50000000,56550000,1.131,1
Richard Durden,[https://en.wikipedia.org/wiki/From_Paris_with_Love_(film)],52826594,52000000,-25586703,-0.492051981,1
Eileen Atkins,"[https://en.wikipedia.org/wiki/Beautiful_Creatures_(2013_film), https://en.wikipedia.org/wiki/Magic_in_the_Moonlight]",111100000,76800000,-21250000,-0.276692708,2
Debby Ryan,[https://en.wikipedia.org/wiki/What_If..._(film)],0,0,0,,1
Phyllis Vance,[https://en.wikipedia.org/wiki/Bad_Teacher],216200000,20000000,88100000,4.405,1
Blythe Danner,"[https://en.wikipedia.org/wiki/Detachment_(film), https://en.wikipedia.org/wiki/Hello_I_Must_Be_Going_(2012_film), https://en.wikipedia.org/wiki/Little_Fockers, https://en.wikipedia.org/wiki/Meet_the_Fockers, https://en.wikipedia.org/wiki/Paul_(film), https://en.wikipedia.org/wiki/The_Lucky_One_(film), https://en.wikipedia.org/wiki/Waiting_for_Forever, https://en.wikipedia.org/wiki/What%27s_Your_Number%3F]",1054525517,270670000,256592758.5,0.947991128,8
Brent Spiner,[https://en.wikipedia.org/wiki/Independence_Day:_Resurgence],389700000,165000000,29850000,0.180909091,1
Liam James,"[https://en.wikipedia.org/wiki/The_Way,_Way_Back]",23200000,5000000,6600000,1.32,1
Sam Waterston,[https://en.wikipedia.org/wiki/Anesthesia_(film)],0,0,0,,1
Matt Walsh,"[https://en.wikipedia.org/wiki/Into_the_Storm_(2014_film), https://en.wikipedia.org/wiki/Keeping_Up_with_the_Joneses_(film)]",191100000,90000000,5550000,0.061666667,2
J. Smith-Cameron,[https://en.wikipedia.org/wiki/Margaret_(2011_film)],623292,14000000,-13688354,-0.977739571,1
Jonathan Sadowski,[https://en.wikipedia.org/wiki/Chernobyl_Diaries],37200000,1000000,17600000,17.6,1
Julie Delpy,"[https://en.wikipedia.org/wiki/Before_Midnight_(film), https://en.wikipedia.org/wiki/Before_Sunset]",39400000,5700000,14000000,2.456140351,2
Frank Grillo,"[https://en.wikipedia.org/wiki/Captain_America:_Civil_War, https://en.wikipedia.org/wiki/Captain_America:_The_Winter_Soldier, https://en.wikipedia.org/wiki/Disconnect_(film), https://en.wikipedia.org/wiki/End_of_Watch, https://en.wikipedia.org/wiki/Homefront_(film), https://en.wikipedia.org/wiki/The_Grey_(film), https://en.wikipedia.org/wiki/The_Purge:_Anarchy, https://en.wikipedia.org/wiki/The_Purge:_Election_Year, https://en.wikipedia.org/wiki/Warrior_(2011_film)]",2299000000,518000000,631500000,1.219111969,9
Travis Fimmel,[https://en.wikipedia.org/wiki/Warcraft_(film)],433700000,160000000,56850000,0.3553125,1
John Carrol Lynch,[https://en.wikipedia.org/wiki/Paul_(film)],98000000,40670000,8330000,0.204819277,1
Alexander DiPersia,[https://en.wikipedia.org/wiki/Lights_Out_(2016_film)],148900000,4900000,69550000,14.19387755,1
Jay Larson,[https://en.wikipedia.org/wiki/The_Invitation_(2015_film)],354835,1000000,-822582.5,-0.8225825,1
Alex Pettyfer,"[https://en.wikipedia.org/wiki/Beastly_(film), https://en.wikipedia.org/wiki/Elvis_%26_Nixon, https://en.wikipedia.org/wiki/Endless_Love_(2014_film), https://en.wikipedia.org/wiki/I_Am_Number_Four_(film), https://en.wikipedia.org/wiki/In_Time_(film), https://en.wikipedia.org/wiki/Magic_Mike, https://en.wikipedia.org/wiki/The_Butler]",746965571,168000000,205482785.5,1.223111818,7
Simon Quarterman,[https://en.wikipedia.org/wiki/The_Devil_Inside_(film)],101800000,1000000,49900000,49.9,1
Antje Traue,"[https://en.wikipedia.org/wiki/Criminal_(2016_film), https://en.wikipedia.org/wiki/Man_of_Steel_(film), https://en.wikipedia.org/wiki/Seventh_Son_(film)]",821000000,351500000,59000000,0.167852063,3
Anita Briem,[https://en.wikipedia.org/wiki/Dylan_Dog:_Dead_of_Night],4634062,20000000,-17682969,-0.88414845,1
Nick Offerman,"[https://en.wikipedia.org/wiki/Casa_de_Mi_Padre, https://en.wikipedia.org/wiki/In_a_World..., https://en.wikipedia.org/wiki/Me_and_Earl_and_the_Dying_Girl_(film), https://en.wikipedia.org/wiki/Smashed_(film), https://en.wikipedia.org/wiki/The_Founder_(film), https://en.wikipedia.org/wiki/The_Kings_of_Summer, https://en.wikipedia.org/wiki/We%27re_the_Millers]",306841392,59500000,93920696,1.578499092,7
Mark Wahlberg,"[https://en.wikipedia.org/wiki/2_Guns, https://en.wikipedia.org/wiki/Broken_City_(film), https://en.wikipedia.org/wiki/Contraband_(2012_film), https://en.wikipedia.org/wiki/Daddy%27s_Home_(film), https://en.wikipedia.org/wiki/Date_Night, https://en.wikipedia.org/wiki/Deepwater_Horizon_(film), https://en.wikipedia.org/wiki/Lone_Survivor_(film), https://en.wikipedia.org/wiki/Pain_%26_Gain, https://en.wikipedia.org/wiki/Ted_(film), https://en.wikipedia.org/wiki/Ted_2, https://en.wikipedia.org/wiki/The_Fighter_(2010_film), https://en.wikipedia.org/wiki/The_Other_Guys, https://en.wikipedia.org/wiki/Transformers:_Age_of_Extinction]",3185600000,921000000,671800000,0.729424539,13
Kristin Chenoweth,"[https://en.wikipedia.org/wiki/Hit_and_Run_(2012_film), https://en.wikipedia.org/wiki/Rio_2, https://en.wikipedia.org/wiki/Strange_Magic_(film), https://en.wikipedia.org/wiki/The_Boy_Next_Door_(film), https://en.wikipedia.org/wiki/The_Peanuts_Movie]",822600000,208000000,203300000,0.977403846,5
Taylor Kitsch,"[https://en.wikipedia.org/wiki/Battleship_(film), https://en.wikipedia.org/wiki/John_Carter_(film), https://en.wikipedia.org/wiki/Lone_Survivor_(film), https://en.wikipedia.org/wiki/Savages_(2012_film)]",824900000,544000000,-131550000,-0.241819853,4
Matthew Broderick,"[https://en.wikipedia.org/wiki/Margaret_(2011_film), https://en.wikipedia.org/wiki/Tower_Heist, https://en.wikipedia.org/wiki/Wonderful_World_(2009_film)]",153523292,89000000,-12238354,-0.137509596,3
Hal Holbrook,"[https://en.wikipedia.org/wiki/Lincoln_(2012_film), https://en.wikipedia.org/wiki/Wall_Street_(1987_film), https://en.wikipedia.org/wiki/Water_for_Elephants_(film)]",436200000,118000000,100100000,0.848305085,3
"Julian Assange, Heather Brooke",[https://en.wikipedia.org/wiki/We_Steal_Secrets:_The_Story_of_WikiLeaks],0,0,0,,1
Nate Parker,"[https://en.wikipedia.org/wiki/Ain%27t_Them_Bodies_Saints, https://en.wikipedia.org/wiki/Arbitrage_(film), https://en.wikipedia.org/wiki/Beyond_the_Lights, https://en.wikipedia.org/wiki/Non-Stop_(film), https://en.wikipedia.org/wiki/Red_Hook_Summer, https://en.wikipedia.org/wiki/Red_Tails, https://en.wikipedia.org/wiki/The_Birth_of_a_Nation_(2016_film)]",305300000,127500000,25150000,0.197254902,7
