,"
Production
companies
","
Production
company
416,,"
WWE Studios
","


April 29, 2011 (2011-04-29)






(limited)",,,"$6,400 (domestic)[1]",,,Kenneth Zunder,United States,Michael Pavone,Samuel Goldwyn Films,Marc Pollon,,,English,,,James Raymond,Greg Kinnear (uncredited),Michael Pavone,,,"Ed Harris
Chase Ellison
Amy Madigan",,,Michael Pavone,https://en.wikipedia.org/wiki/That%27s_What_I_Am,That's What I Am,"
WWE Studios
",6400.0,<type 'float'>,,,[2011-04-29 00:00:00],2011,4,4/29
417,,"



Strike Entertainment
Morgan Creek Productions



","


October 10, 2011 (2011-10-10) (Universal City premiere)
October 14, 2011 (2011-10-14) (US)





",103 minutes[1],"Who Goes There?
by John W. Campbell",$27.4 million[4],$38 million[3],,Michel Abramowicz,"


United States
Canada[2]


",Matthijs van Heijningen Jr.,Universal Pictures,"


Julian Clarke
Peter Boyle
Jono Griffith (add'l ed)
Frank J. Urioste (add'l ed)


",,,"English
Norwegian",,,Marco Beltrami,,"


Marc Abraham
Eric Newman


",,,"


Mary Elizabeth Winstead
Joel Edgerton
Ulrich Thomsen
Adewale Akinnuoye-Agbaje
Eric Christian Olsen


",,,Eric Heisserer,https://en.wikipedia.org/wiki/The_Thing_(2011_film),The Thing,"



Strike Entertainment
Morgan Creek Productions



",27400000.0,<type 'float'>,38000000.0,<type 'float'>,"[2011-10-10 00:00:00, 2011-10-14 00:00:00]",2011,10,10/14
418,,"
The Turman-Foster Company
","


June 25, 1982 (1982-06-25)






",109 minutes,"Who Goes There?
by John W. Campbell, Jr.",$19.6 million (North America)[2],$15 million[1],,Dean Cundey,United States,John Carpenter,Universal Pictures,Todd Ramsay,,,English,,,Ennio Morricone,,"


David Foster
Lawrence Turman


",Bill Lancaster,,Kurt Russell,,,,https://en.wikipedia.org/wiki/The_Thing_(1982_film),The Thing,"
The Turman-Foster Company
",19600000.0,<type 'float'>,15000000.0,<type 'float'>,[1982-06-25 00:00:00],1982,6,6/25
419,,"
Marvel Studios
","


April 17, 2011 (2011-04-17) (Sydney)
May 6, 2011 (2011-05-06) (United States)





",114 minutes[5],"Thor
by Stan Lee
Larry Lieber
Jack Kirby",$449.3 million[7],$150 million[6],,Haris Zambarloukos[1],United States,Kenneth Branagh,Paramount Pictures[a],Paul Rubell[1],,,English,,,Patrick Doyle,,Kevin Feige,"


Ashley Edward Miller
Zack Stentz
Don Payne


",,"


Chris Hemsworth
Natalie Portman
Tom Hiddleston
Stellan Skarsgård
Colm Feore
Ray Stevenson
Idris Elba
Kat Dennings
Rene Russo
Anthony Hopkins


","


J. Michael Straczynski
Mark Protosevich


",,,https://en.wikipedia.org/wiki/Thor_(film),Thor,"
Marvel Studios
",449300000.0,<type 'float'>,150000000.0,<type 'float'>,"[2011-04-17 00:00:00, 2011-05-06 00:00:00]",2011,5,5/6
420,,"
Impact Pictures
Constantin Film
NEF Productions
New Legacy Film
","


1 September 2011 (2011-09-01) (Germany)
12 October 2011 (2011-10-12) (France/United Kingdom)
21 October 2011 (2011-10-21) (United States)




",110 minutes[1],"The Three Musketeers
by Alexandre Dumas père",$132.2 million[2],$75 million[2],,Glen MacPherson,"Germany
France
United Kingdom",Paul W. S. Anderson,"Constantin Film (Germany)
Entertainment One (UK)
Summit Entertainment (US)",Alexander Berner,,,English,,,Paul Haslinger,,"Paul W. S. Anderson
Jeremy Bolt
Robert Kulzer",,,"Matthew Macfadyen
Logan Lerman
Ray Stevenson
Gabriella Wilde
Luke Evans
Milla Jovovich
Orlando Bloom
Christoph Waltz",,,"Andrew Davies
Alex Litvak",https://en.wikipedia.org/wiki/The_Three_Musketeers_(2011_film),The Three Musketeers,"
Impact Pictures
Constantin Film
NEF Productions
New Legacy Film
",132200000.0,<type 'float'>,75000000.0,<type 'float'>,"[2011-09-01 00:00:00, 2011-10-12 00:00:00, 2011-10-21 00:00:00]",2011,10,10/21
421,,"



Imagine Entertainment
Relativity Media



","


October 24, 2011 (2011-10-24) (New York City)
November 4, 2011 (2011-11-04) (United States)





",104 minutes[2],,$152.9 million[3],$75–85 million[3][4],,Dante Spinotti,United States,Brett Ratner,Universal Pictures[1],Mark Helfrich,,,English,,,Christophe Beck,,"


Brian Grazer
Eddie Murphy
Kim Roth


","


Ted Griffin
Jeff Nathanson


",,"


Ben Stiller
Eddie Murphy
Casey Affleck
Alan Alda
Matthew Broderick
Téa Leoni
Michael Peña
Gabourey Sidibe


","


Bill Collage
Adam Cooper
Ted Griffin


",,,https://en.wikipedia.org/wiki/Tower_Heist,Tower Heist,"



Imagine Entertainment
Relativity Media



",152900000.0,<type 'float'>,75000000.0,<type 'float'>,"[2011-10-24 00:00:00, 2011-11-04 00:00:00]",2011,11,11/4
422,,"



di Bonaventura Pictures
Hasbro



","


June 23, 2011 (2011-06-23) (Moscow[1])
June 29, 2011 (2011-06-29) (United States[2][3])





",154 minutes[4],"Transformers
by Hasbro",$1.124 billion[6],$195 million[5][6],,Amir Mokri,United States,Michael Bay,Paramount Pictures,"


Roger Barton
William Goldenberg
Joel Negron


",,,English,,,Steve Jablonsky,,"


Don Murphy
Tom DeSanto
Lorenzo di Bonaventura
Ian Bryce


",Ehren Kruger,,"


Shia LaBeouf
Josh Duhamel
John Turturro
Tyrese Gibson
Rosie Huntington-Whiteley
Patrick Dempsey
Kevin Dunn
Julie White
John Malkovich
Frances McDormand


",,,,https://en.wikipedia.org/wiki/Transformers:_Dark_of_the_Moon,Transformers: Dark of the Moon,"



di Bonaventura Pictures
Hasbro



",1124000000.0,<type 'float'>,195000000.0,<type 'float'>,"[2011-06-23 00:00:00, 2011-06-29 00:00:00]",2011,6,6/29
423,,"



Di Bonaventura Pictures



","


June 19, 2009 (2009-06-19) (United Kingdom)
June 24, 2009 (2009-06-24) (United States)





",149 minutes[1],"Transformers
by Hasbro",$836.3 million[2],$200 million,,Ben Seresin,"


United Kingdom
United States


",Michael Bay,"


DreamWorks Pictures (United States)
Paramount Pictures (International)


","


Roger Barton
Tom Muldoon
Joel Negron
Paul Rubell


",,,English,,,"


Steve Jablonsky
Linkin Park


",,"


Don Murphy
Tom DeSanto
Lorenzo di Bonaventura
Ian Bryce


","


Ehren Kruger
Alex Kurtzman
Roberto Orci


",,"


Shia LaBeouf
Megan Fox
Josh Duhamel
Tyrese Gibson
John Turturro


",,,,https://en.wikipedia.org/wiki/Transformers:_Revenge_of_the_Fallen,"Transformers:
Revenge of the Fallen","



Di Bonaventura Pictures



",836300000.0,<type 'float'>,200000000.0,<type 'float'>,"[2009-06-19 00:00:00, 2009-06-24 00:00:00]",2009,6,6/24
424,,"
River Road Entertainment
Plan B Entertainment
","


May 16, 2011 (2011-05-16) (Cannes)
May 27, 2011 (2011-05-27) (United States)





",139 minutes[1],,$54.3 million[3],$32 million[2],,Emmanuel Lubezki,United States,Terrence Malick,Fox Searchlight Pictures,"


Hank Corwin
Jay Rabinowitz
Daniel Rezende
Billy Weber
Mark Yoshikawa


",,,English,,,Alexandre Desplat,,"


Sarah Green
Bill Pohlad
Brad Pitt
Dede Gardner
Grant Hill


",,,"


Brad Pitt
Sean Penn
Jessica Chastain


",,,Terrence Malick,https://en.wikipedia.org/wiki/The_Tree_of_Life_(film),The Tree of Life,"
River Road Entertainment
Plan B Entertainment
",54300000.0,<type 'float'>,32000000.0,<type 'float'>,"[2011-05-16 00:00:00, 2011-05-27 00:00:00]",2011,5,5/27
425,,"
Saturn Films
Nu Image
","


September 14, 2011 (2011-09-14) (Toronto Film Festival)
October 14, 2011 (2011-10-14) (United States)





",90 minutes[1],,$9.6 million[3][4],$35 million[2],,Andrzej Bartkowiak,United States,Joel Schumacher,Millennium Entertainment,Bill Pankow,,,English,,,David Buckley,,"Rene Besson
Irwin Winkler
David Winkler",,,"Nicolas Cage
Nicole Kidman
Liana Liberato
Cam Gigandet
Ben Mendelsohn
Jordana Spiro
Dash Mihok",,,Karl Gajdusek,https://en.wikipedia.org/wiki/Trespass_(2011_film),Trespass,"
Saturn Films
Nu Image
",9600000.0,<type 'float'>,35000000.0,<type 'float'>,"[2011-09-14 00:00:00, 2011-10-14 00:00:00]",2011,10,10/14
426,,"
Dark Castle Entertainment Babelsberg Studios Medienboard Berlin-Brandenburg (German) Deutscher Filmforderfonds (German)
","


16 February 2011 (2011-02-16) (Westwood premiere)






",113 minutes,"Out of My Head
by Didier Van Cauwelaert",$136.1 million[3],$30[1]–40[2] million,,Flavio Labiano,"


France
Germany
United Kingdom


",Jaume Collet-Serra,Warner Bros. Pictures,Timothy Alverson,,,"


English
German


",,,"


John Ottman
Alexander Rudd


",,"


Joel Silver
Leonard Goldberg
Andrew Rona


",,,"


Liam Neeson
Diane Kruger
January Jones
Aidan Quinn
Frank Langella


",,,"


Oliver Butcher
Stephen Cornwell


",https://en.wikipedia.org/wiki/Unknown_(2011_film),Unknown,"
Dark Castle Entertainment Babelsberg Studios Medienboard Berlin-Brandenburg (German) Deutscher Filmforderfonds (German)
",136100000.0,<type 'float'>,30000000.0,<type 'float'>,[2011-02-16 00:00:00],2011,2,2/16
427,,"



New Line Cinema
Mandate Pictures
Kingsgate Films



","


November 4, 2011 (2011-11-04)






",89 minutes[1],,$35.4 million[3],$19 million[2],,Michael Barrett,United States,Todd Strauss-Schulson,Warner Bros. Pictures,Eric Kissack,,,English,,,William Ross,,Greg Shapiro,,,"


John Cho
Kal Penn
Neil Patrick Harris
Danneel Harris
Paula Garcés
Danny Trejo
Amir Blumenfeld


",,,"


Jon Hurwitz
Hayden Schlossberg


",https://en.wikipedia.org/wiki/A_Very_Harold_%26_Kumar_3D_Christmas,A Very Harold & Kumar 3D Christmas,"



New Line Cinema
Mandate Pictures
Kingsgate Films



",35400000.0,<type 'float'>,19000000.0,<type 'float'>,[2011-11-04 00:00:00],2011,11,11/4
428,,"
Mandate Pictures
Kingsgate Films
","


April 25, 2008 (2008-04-25)






","Theatrical cut
102 minutes
Unrated cut
107 minutes",,$43.5 million,$12 million,,Daryn Okada,United States,"Jon Hurwitz
Hayden Schlossberg",New Line Cinema,Jeff Freeman,,,English,,,George S. Clinton,,"Nathan Kahane
Greg Shapiro",,,"John Cho
Kal Penn
Danneel Harris
Rob Corddry
Neil Patrick Harris",,,"Jon Hurwitz
Hayden Schlossberg",https://en.wikipedia.org/wiki/Harold_and_Kumar_Escape_from_Guantanamo_Bay,Harold & Kumar Escape from Guantanamo Bay,"
Mandate Pictures
Kingsgate Films
",43500000.0,<type 'float'>,12000000.0,<type 'float'>,[2008-04-25 00:00:00],2008,4,4/25
429,,"
PCH Film
","


February 10, 2010 (2010-02-10) (Santa Barbara)
February 4, 2011 (2011-02-04) (United States)





",94 minutes,,"$25,517",$5 million,,Matthew Irving,United States,James Keach,Freestyle Releasing,Pamela March,,,English,,,Nick Urata,,"James Keach
Trevor Albert
John Papsidera
Jane Seymour
Richard Arlook
Jack Giarraputo",,,"Rachel Bilson
Tom Sturridge
Jaime King
Nikki Blonsky
Scott Mechlowicz
Blythe Danner
Roz Ryan
Richard Jenkins",,,Steve Adams,https://en.wikipedia.org/wiki/Waiting_for_Forever,Waiting for Forever,"
PCH Film
",25517.0,<type 'float'>,5000000.0,<type 'float'>,"[2010-02-10 00:00:00, 2011-02-04 00:00:00]",2011,2,2/4
430,"



Mimran Schur Pictures
Solaris Entertainment
Filmtribe



",,"


September 9, 2011 (2011-09-09)






",140 minutes[1],,$23.1 million[2],$25 million[2],,Masanobu Takayanagi,United States,Gavin O'Connor,Lionsgate,"


John Gilroy
Sean Albertson
Matt Chesse
Aaron Marshall


",,,English,,,Mark Isham,,"


Gavin O'Connor
Greg O'Connor


","


Gavin O'Connor
Anthony Tambakis
Cliff Dorfman


",,"


Tom Hardy
Joel Edgerton
Nick Nolte
Jennifer Morrison
Frank Grillo


","


Gavin O'Connor
Cliff Dorfman


",,,https://en.wikipedia.org/wiki/Warrior_(2011_film),Warrior,"



Mimran Schur Pictures
Solaris Entertainment
Filmtribe



",23100000.0,<type 'float'>,25000000.0,<type 'float'>,[2011-09-09 00:00:00],2011,9,9/9
431,,"
Fox 2000 Pictures
3 Arts Entertainment
Flashpoint Entertainment
Dune Entertainment
Ingenious Media
Big Screen Productions
","


April 22, 2011 (2011-04-22)






",120 minutes[1],"Water for Elephants
by Sara Gruen",$117.1 million[2],$38 million[2],,Rodrigo Prieto,United States,Francis Lawrence,20th Century Fox,Alan Edward Bell,,,"English
Polish",,,James Newton Howard,,"Gil Netter
Erwin Stoff
Andrew R. Tennenbaum",Richard LaGravenese,,"Reese Witherspoon
Robert Pattinson
Christoph Waltz
Hal Holbrook",,,,https://en.wikipedia.org/wiki/Water_for_Elephants_(film),Water for Elephants,"
Fox 2000 Pictures
3 Arts Entertainment
Flashpoint Entertainment
Dune Entertainment
Ingenious Media
Big Screen Productions
",117100000.0,<type 'float'>,38000000.0,<type 'float'>,[2011-04-22 00:00:00],2011,4,4/22
432,,"
Filmax
Elixir Films
","


September 10, 2010 (2010-09-10) (TIFF)
November 19, 2010 (2010-11-19) (Spain)
October 7, 2011 (2011-10-07) (USA)




",121 minutes,,"$4,430,765",,,Juan Miguel Azpiroz,"United States
Spain",Emilio Estevez,"Icon Entertainment International
Producers Distribution Agency (US)",Raúl Dávalos,,,English,,,Tyler Bates,,"David Alexanian
Emilio Estevez",,,"Martin Sheen
Deborah Kara Unger
James Nesbitt
Yorick van Wageningen
Emilio Estevez",,,Emilio Estevez,https://en.wikipedia.org/wiki/The_Way_(film),The Way,"
Filmax
Elixir Films
",4430765.0,<type 'float'>,,,"[2010-09-10 00:00:00, 2010-11-19 00:00:00, 2011-10-07 00:00:00]",2011,10,10/7
433,,"
Vinyl Films
LBI Entertainment
Dune Entertainment
","


December 23, 2011 (2011-12-23)






",124 minutes,"We Bought a Zoo
by Benjamin Mee",$120.1 million[2],$50 million[1],,Rodrigo Prieto,United States,Cameron Crowe,20th Century Fox,Mark Livolsi,,,English,,,Jónsi,,"Julie Yorn
Cameron Crowe
Marc Gordon","Aline Brosh McKenna
Cameron Crowe",,"Matt Damon
Scarlett Johansson
Thomas Haden Church
Patrick Fugit
Colin Ford
Elle Fanning
Maggie Elizabeth Jones
Angus Macfadyen
John Michael Higgins",,,,https://en.wikipedia.org/wiki/We_Bought_a_Zoo,We Bought a Zoo,"
Vinyl Films
LBI Entertainment
Dune Entertainment
",120100000.0,<type 'float'>,50000000.0,<type 'float'>,[2011-12-23 00:00:00],2011,12,12/23
434,,"
Regency Enterprises
","


September 30, 2011 (2011-09-30)






",106 minutes[1],"20 Times a Lady
by Karyn Bosnak",$30.4 million[3],$20 million[2][3],,J. Michael Muro,United States,Mark Mylod,20th Century Fox,Julie Monroe,,,English,,,Aaron Zigman,,"


Beau Flynn
Tripp Vinson


","


Gabrielle Allan
Jennifer Crittenden


",,"


Anna Faris
Chris Evans
Ari Graynor
Blythe Danner


",,,,https://en.wikipedia.org/wiki/What%27s_Your_Number%3F,What's Your Number?,"
Regency Enterprises
",30400000.0,<type 'float'>,20000000.0,<type 'float'>,[2011-09-30 00:00:00],2011,9,9/30
435,,"
Fox Searchlight Pictures
Everest Entertainment
Groundswell Productions
Next Wednesday Productions
","


January 21, 2011 (2011-01-21) (Sundance)
March 18, 2011 (2011-03-18) (United States)





",106 minutes,,$11.9 million[2],$5 million[1],,Oliver Borkelberg,United States,Tom McCarthy,Fox Searchlight Pictures,Tom McArdle,,,English,,,,,"Mary Jane Skalski
Michael London
Lisa Maria Falcone
Tom McCarthy",Tom McCarthy,,"Paul Giamatti
Alex Shaffer
Amy Ryan
Bobby Cannavale","Tom McCarthy
Joe Tiboni",,,https://en.wikipedia.org/wiki/Win_Win_(film),Win Win,"
Fox Searchlight Pictures
Everest Entertainment
Groundswell Productions
Next Wednesday Productions
",11900000.0,<type 'float'>,5000000.0,<type 'float'>,"[2011-01-21 00:00:00, 2011-03-18 00:00:00]",2011,3,3/18
436,"



Walt Disney Pictures
Walt Disney Animation Studios



",,"


April 15, 2011 (2011-04-15) (United Kingdom and Ireland)
July 15, 2011 (2011-07-15) (United States)





",63 minutes[1],"Winnie-the-Pooh
by A. A. Milne",$50.1 million[3],$30 million[2],,Julio Macat,United States,"


Stephen J. Anderson
Don Hall


","Walt Disney Studios
Motion Pictures",Lisa Linder,,,English,,,Henry Jackman,John Cleese,"


Peter Del Vecho
Clark Spencer


",,,"


Jim Cummings
Jack Boulter
Travis Oates
Bud Luckey
Tom Kenny
Craig Ferguson
Kristen Anderson-Lopez
Wyatt Hall
Huell Howser


","


Stephen J. Anderson
Clio Chiang
Don Dougherty
Don Hall
Kendelle Hoyer
Brian Kesinger
Nicole Mitchell
Jeremy Spears


",,,https://en.wikipedia.org/wiki/Winnie_the_Pooh_(2011_film),Winnie the Pooh,"



Walt Disney Pictures
Walt Disney Animation Studios



",50100000.0,<type 'float'>,30000000.0,<type 'float'>,"[2011-04-15 00:00:00, 2011-07-15 00:00:00]",2011,7,7/15
437,,"



Marvel Entertainment
The Donners' Company
Bad Hat Harry Productions
Dune Entertainment
Ingenious Film Partners



","


May 25, 2011 (2011-05-25) (Ziegfeld Theatre)
June 3, 2011 (2011-06-03) (United States)





",132 minutes[1],"X-Men
by Jack Kirby
Stan Lee",$353.6 million[5],$140–160 million[4][5],,John Mathieson,United States[2][3],Matthew Vaughn,20th Century Fox,"


Lee Smith
Eddie Hamilton


",,,English,,,Henry Jackman,,"


Lauren Shuler Donner
Bryan Singer
Simon Kinberg
Gregory Goodman


","


Ashley Edward Miller
Zack Stentz
Jane Goldman
Matthew Vaughn


",,"


James McAvoy
Michael Fassbender
Rose Byrne
Jennifer Lawrence
January Jones
Oliver Platt
Kevin Bacon


","


Sheldon Turner
Bryan Singer


",,,https://en.wikipedia.org/wiki/X-Men:_First_Class,X-Men: First Class,"



Marvel Entertainment
The Donners' Company
Bad Hat Harry Productions
Dune Entertainment
Ingenious Film Partners



",353600000.0,<type 'float'>,140000000.0,<type 'float'>,"[2011-05-25 00:00:00, 2011-06-03 00:00:00]",2011,6,6/3
438,"



Marvel Entertainment
The Donners' Company
Seed Productions



",,"


April 9, 2009 (2009-04-09) (Sydney Premiere)
May 1, 2009 (2009-05-01) (United States)





",107 minutes,"Wolverine
by Roy Thomas
Len Wein
John Romita, Sr.",$373.1 million[3],$150 million[3],,Donald McAlpine,United States[1][2],Gavin Hood,20th Century Fox,"


Nicolas De Toth
Megan Gill


",,,English,,,Harry Gregson-Williams,,"


Lauren Shuler Donner
Ralph Winter
Hugh Jackman
John Palermo


","


David Benioff
Skip Woods


",,"


Hugh Jackman
Liev Schreiber
Danny Huston
Dominic Monaghan
Ryan Reynolds


",,,,https://en.wikipedia.org/wiki/X-Men_Origins:_Wolverine,X-Men Origins: Wolverine,"



Marvel Entertainment
The Donners' Company
Seed Productions



",373100000.0,<type 'float'>,150000000.0,<type 'float'>,"[2009-04-09 00:00:00, 2009-05-01 00:00:00]",2009,5,5/1
439,"
Mandate Pictures
Mr. Mudd
Right of Way Films
Denver & Delilah Films
",,"


December 9, 2011 (2011-12-09)






",94 minutes,,$22.65 million[2],$12 million[1],,Eric Steelberg,United States,Jason Reitman,Paramount Pictures,Dana E. Glauberman,,,English,,,Rolfe Kent,,"Lianne Halfon
Russell Smith
Diablo Cody
Mason Novick
Jason Reitman",,,"Charlize Theron
Patton Oswalt
Patrick Wilson
Elizabeth Reaser",,,Diablo Cody,https://en.wikipedia.org/wiki/Young_Adult_(film),Young Adult,"
Mandate Pictures
Mr. Mudd
Right of Way Films
Denver & Delilah Films
",22650000.0,<type 'float'>,12000000.0,<type 'float'>,[2011-12-09 00:00:00],2011,12,12/9
440,,"
Stuber Pictures
","


April 8, 2011 (2011-04-08)






",102 minutes[1],,$28 million[3],$50 million[2],,Tim Orr,United States,David Gordon Green,Universal Pictures,Craig Alpert,,,English,,,Steve Jablonsky,Charles Shaughnessy,Scott Stuber,,,"


Danny McBride
James Franco
Natalie Portman
Zooey Deschanel


",,,"


Danny McBride
Ben Best


",https://en.wikipedia.org/wiki/Your_Highness,Your Highness,"
Stuber Pictures
",28000000.0,<type 'float'>,50000000.0,<type 'float'>,[2011-04-08 00:00:00],2011,4,4/8
441,,"



Metro-Goldwyn-Mayer
Broken Road Productions
Hey Eddie
Happy Madison Productions



","


July 8, 2011 (2011-07-08)






",102 minutes,,$169.8 million[2],$80 million[1][2],,Michael Barrett,United States,Frank Coraci,"Columbia Pictures
Metro-Goldwyn-Mayer",Scott Hill,,,English,,,Rupert Gregson-Williams,,"


Todd Garner
Kevin James
Adam Sandler
Jack Giarraputo
Walt Becker


","


Nick Bakay
Rock Reuben
Kevin James
Jay Scherick
David Ronn


",,"


Kevin James
Rosario Dawson
Leslie Bibb
Judd Apatow


","


Jay Scherick
David Ronn


",,,https://en.wikipedia.org/wiki/Zookeeper_(film),Zookeeper,"



Metro-Goldwyn-Mayer
Broken Road Productions
Hey Eddie
Happy Madison Productions



",169800000.0,<type 'float'>,80000000.0,<type 'float'>,[2011-07-08 00:00:00],2011,7,7/8
